GEOID,adult_population,baseline_ndvi,feasible_increment,median_income,acs_population,households,low_income_households,high_income_households,occupied_households,renter_households,race_total,nonhisp_white,svi,ice_income,renter_share,minority_share,cases,rate,health_efficiency,z_health_efficiency,z_svi,z_baseline_ndvi,z_renter_share,health_score,equity_score,balanced_score,safeguard_flag,local_moran_i,lisa_p,priority_cluster,priority_decile
06075025800,1975.366400718689,0.21869765120230134,0.5107450246810914,82546.0,1776.0,621.0,123.0,197.0,621.0,321.0,1776.0,192.0,0.7491,0.11916264090177134,0.5169082125603864,0.8918918918918919,10.152654647827148,0.005139631130778245,19.878127357513574,0.14677894975545738,0.7783427236498557,0.4379035993558738,0.401755652640353,0.14677894975545738,0.43012388825179704,0.2884514190036272,0,0.38748716654619064,0.07,not significant,8.0
06075030201,3633.8605518341064,0.21747779632521388,1.1512250423431398,115292.0,4120.0,1971.0,236.0,820.0,1971.0,1442.0,4120.0,1806.0,0.707,0.2962962962962963,0.7316083206494165,0.5616504854368932,23.388286590576172,0.006436209165696102,20.31599881025255,0.15009376338562427,0.7301314644313132,0.433609239404624,0.6771883799340469,0.15009376338562427,0.41555150833307813,0.2828226358593512,0,-0.06254421937832783,0.744,not significant,8.0
06075025702,4298.48571062088,0.16285942880090903,0.15000000000000002,104250.0,4601.0,1135.0,139.0,389.0,1135.0,440.0,4601.0,374.0,0.6767,0.22026431718061673,0.3876651982378855,0.9187133231906107,19.933391571044922,0.0046373055333864795,132.88927714029947,1.0,0.6954330997205808,0.24133150661477176,0.23595342629148228,1.0,0.8572018589099876,0.9286009294549937,0,0.585654373435043,0.548,not significant,10.0
06075031201,5258.175127029419,0.20677534603809153,0.7488047480583192,107648.0,5906.0,1789.0,171.0,673.0,1789.0,862.0,5906.0,967.0,0.7532,0.2806036892118502,0.48183342649524874,0.8362682018286488,27.31540298461914,0.005194844660879686,36.478672251276556,0.2724498792893035,0.7830378819110438,0.39593248395073277,0.3567591965549295,0.2724498792893035,0.5008983257209071,0.38667410250510525,0,-0.10497689987882568,0.782,not significant,9.0
06075061502,2621.531080722809,0.15798927623368167,0.1677380681037903,119524.0,2195.0,1409.0,169.0,619.0,1409.0,1150.0,2195.0,1558.0,0.7765,0.319375443577005,0.8161816891412349,0.2902050113895216,15.927797317504883,0.006075761387926505,94.95636558571387,0.7151429430028335,0.8097201227612111,0.22418669001895433,0.7856851745907902,0.7151429430028335,0.7573455109649974,0.7362442269839155,1,0.9511623141576063,0.312,not significant,10.0
06075061504,2225.2768936157227,0.19996262695295391,0.15,249539.0,2133.0,1179.0,104.0,882.0,1179.0,807.0,2133.0,390.0,0.271,0.6598812553011026,0.6844783715012722,0.8171589310829817,14.986952781677246,0.006734870983774887,99.91301854451498,0.7526662405027402,0.2308414639732491,0.3719490835087202,0.6167266943455908,0.7526662405027402,0.5513352701156993,0.6520007553092197,0,0.8996212194780006,0.054,not significant,9.0
06075045202,3435.8090591430664,0.20810425651242148,0.0021037697792053445,151480.0,3304.0,1465.0,94.0,755.0,1465.0,1071.0,3304.0,1532.0,0.2462,0.45119453924914676,0.7310580204778157,0.536319612590799,18.196189880371094,0.005296042232599925,8649.325634501854,1.0,0.20244148229581785,0.4006107616925775,0.6764824153286105,1.0,0.6607629045496496,0.8303814522748247,0,-0.5611541817325348,0.404,not significant,10.0
06075021000,4082.396354675293,0.22699198432951823,0.39859993457794196,157027.0,3739.0,1758.0,96.0,930.0,1758.0,1037.0,3739.0,2300.0,0.4555,0.47440273037542663,0.5898748577929466,0.3848622626370687,27.118675231933594,0.006642832512055427,68.03482108106273,0.511339059212402,0.4421235857267189,0.46710285303176124,0.49536250862545395,0.511339059212402,0.4903473566557884,0.5008432079340952,0,-0.1164622278250849,0.72,not significant,9.0
06075016801,4290.919570922852,0.19277668976089882,0.15000000000000002,148173.0,4013.0,1997.0,225.0,989.0,1997.0,1608.0,4013.0,1735.0,0.2665,0.38257386079118677,0.8052078117175764,0.567655120857214,27.153623580932617,0.006328159531336232,181.0241572062174,1.0,0.22568824149145714,0.3466518112926697,0.7716070960342039,1.0,0.6769931128281095,0.8384965564140547,0,-0.045067951103805785,0.96,not significant,10.0
06075042601,3545.00719165802,0.2191501053033072,0.45000000000000007,136458.0,3999.0,1706.0,93.0,801.0,1706.0,1268.0,3999.0,1685.0,0.5197,0.41500586166471276,0.7432590855803048,0.5786446611652913,18.989009857177734,0.0053565504470236254,42.19779968261718,0.3157453292289695,0.5156428931336174,0.4394964124089949,0.6921348184269498,0.3157453292289695,0.42242321534990157,0.3690842722894355,0,-0.010609325462036462,0.966,not significant,8.0
06075016102,2785.8920872211456,0.29884674216565843,2.8672781944274894,-666666666.0,2798.0,1212.0,582.0,8.0,1212.0,1189.0,2798.0,348.0,0.9734,-0.4735973597359736,0.981023102310231,0.875625446747677,15.599845886230469,0.005599587276831999,5.440646086085587,0.03748303789719485,1.0,0.7200593318344065,0.9971555851285251,0.03748303789719485,0.41073261917343645,0.22410782853531566,1,0.43820806328545386,0.008,high-high priority,8.0
06075017604,3894.0417709350586,0.10759652239205532,0.15000000000000002,106438.0,3720.0,2175.0,375.0,774.0,2175.0,1953.0,3720.0,918.0,0.7082,0.18344827586206897,0.8979310344827586,0.7532258064516129,27.066394805908203,0.00695072020231793,180.442632039388,1.0,0.7315056570931244,0.04678474820161049,0.8905591094122527,1.0,0.899009267752352,0.949504633876176,0,3.811008289989136,0.002,high-high priority,10.0
06075017903,2320.8190321988504,0.18019568649327353,69.20090717077235,91750.0,2829.0,617.0,98.0,210.0,617.0,617.0,2829.0,838.0,0.9283,0.18152350081037277,1.0,0.7037822552138565,19.566631317138672,0.008430916433238806,0.2827510811217056,0.0,0.9835554944803261,0.30236182434928016,1.0,0.0,0.4488901494157221,0.22444507470786104,1,0.25073361320312726,0.342,not significant,8.0
06075061507,3044.990676879883,0.1731431787255721,0.30000000000000004,167785.0,1550.0,771.0,39.0,402.0,771.0,564.0,1550.0,401.0,0.3789,0.4708171206225681,0.7315175097276264,0.7412903225806451,15.662468910217285,0.005143683699638181,52.208229700724274,0.39152718178018825,0.35440428748110486,0.2775342752019531,0.6770718811577802,0.39152718178018825,0.4281749502281878,0.409851066004188,0,0.3874016560885064,0.064,not significant,8.0
06075047802,3333.0738410949707,0.2261973755097294,0.6665733456611634,133625.0,3897.0,1465.0,138.0,647.0,1465.0,832.0,3897.0,1655.0,0.6814,0.34744027303754266,0.5679180887372014,0.5753143443674622,18.6910343170166,0.005607746845139285,28.04047662373488,0.20857029612574018,0.7008153543126746,0.46430552331926433,0.4671947874379364,0.20857029612574018,0.42992469357441654,0.31924749485007836,0,0.3190610346725815,0.164,not significant,8.0
06075032601,4354.273809432983,0.18999384962903557,0.45000000000000007,151500.0,4511.0,1782.0,216.0,903.0,1782.0,1015.0,4511.0,1515.0,0.509,0.38552188552188554,0.5695847362514029,0.66415428951452,23.257734298706055,0.005341357782397863,51.68385399712456,0.38755750593412014,0.5033896752324676,0.33685514003490696,0.4693328826366749,0.38755750593412014,0.46943686829318765,0.4284971871136539,0,-0.0009219686810469093,1.0,not significant,9.0
06075047903,3419.870674133301,0.22060472168905906,0.30000000000000004,148800.0,3608.0,1378.0,198.0,677.0,1378.0,593.0,3608.0,1590.0,0.6586,0.34760522496371554,0.43033381712626995,0.5593126385809313,18.755956649780273,0.0054844052412986646,62.51985549926757,0.46958917356426505,0.6747056937382621,0.4446172234732743,0.29069179682555574,0.46958917356426505,0.554248996069533,0.5119190848168991,0,0.5226424950995175,0.298,not significant,9.0
06075015500,3881.530445098877,0.1808155166516644,0.6000000000000001,95909.0,3936.0,2250.0,778.0,889.0,2250.0,2080.0,3936.0,1570.0,0.8238,0.04933333333333333,0.9244444444444444,0.6011178861788617,20.553470611572266,0.005295197577935961,34.25578435262044,0.25562197452705626,0.8638862168476019,0.3045438657205668,0.9245724170002243,0.25562197452705626,0.5344895833021037,0.39505577891458,1,0.42720748434251377,0.302,not significant,9.0
06075032602,3855.6367588043213,0.21000248728983703,0.060989224910736106,157550.0,4105.0,1435.0,49.0,769.0,1435.0,747.0,4105.0,1185.0,0.6059,0.5017421602787456,0.5205574912891986,0.7113276492082825,18.720495223999023,0.004855357595927805,306.9475837969471,1.0,0.6143557326737208,0.40729326662154597,0.40643720963572627,1.0,0.8039305164425704,0.9019652582212851,0,-0.4717864950038226,0.624,not significant,10.0
